ts,time,TAC,blocked,cutoff,volte,msg,tot
1024225,10/24/18 22:50,28685,160,474,74375,2567,172959
1024225,10/24/18 22:50,28688,216,312,68188,2604,146131
1024225,10/24/18 22:50,29449,64,216,17392,836,38822
1024225,10/24/18 22:50,29465,47,49,6209,328,14646
1024230,10/24/18 23:00,27214,33,141,11421,810,27003
1024230,10/24/18 23:00,28672,0,0,456,12,1080
1024230,10/24/18 23:00,28681,88,229,30125,1812,72079
1024230,10/24/18 23:00,28682,95,196,65770,2074,148299
1024230,10/24/18 23:00,28683,86,195,42537,841,95787
1024230,10/24/18 23:00,28684,44,280,68055,2011,156753
1024230,10/24/18 23:00,28685,176,295,73068,2344,169827
1024230,10/24/18 23:00,28688,135,410,64040,2626,142352
1024230,10/24/18 23:00,29449,34,200,16662,985,38385
1024230,10/24/18 23:00,29465,20,30,6447,358,14496
1024231,10/24/18 23:10,27214,12,60,9363,741,23337
1024231,10/24/18 23:10,28672,0,0,408,6,960
1024231,10/24/18 23:10,28681,90,162,28680,1737,71409
1024231,10/24/18 23:10,28682,231,348,62053,2224,143445
1024231,10/24/18 23:10,28683,95,71,39994,754,90707
1024231,10/24/18 23:10,28684,92,294,64533,1850,152735
1024231,10/24/18 23:10,28685,124,208,65887,2161,159118
1024231,10/24/18 23:10,28688,245,268,62516,2256,140391
1024231,10/24/18 23:10,29449,121,119,14565,1231,34289
1024231,10/24/18 23:10,29465,17,10,5057,222,12263
1024232,10/24/18 23:20,27214,9,84,9873,927,24033
1024232,10/24/18 23:20,28672,0,12,366,6,936
1024232,10/24/18 23:20,28681,157,195,28590,2486,71955
1024232,10/24/18 23:20,28682,174,236,57839,2332,135193
1024232,10/24/18 23:20,28683,104,136,36832,703,84703
1024232,10/24/18 23:20,28684,111,338,59052,2010,140393
1024232,10/24/18 23:20,28685,158,232,62539,2149,150361
1024232,10/24/18 23:20,28688,199,284,56494,2311,128513
1024232,10/24/18 23:20,29449,103,201,13155,942,33323
1024232,10/24/18 23:20,29465,8,8,4553,208,11652
1024233,10/24/18 23:30,27214,15,81,8724,1167,22710
1024233,10/24/18 23:30,28672,0,0,318,30,960
1024233,10/24/18 23:30,28681,90,163,26908,1677,66150
1024233,10/24/18 23:30,28682,136,75,59755,2201,139192
1024233,10/24/18 23:30,28683,77,215,34775,742,83547
1024233,10/24/18 23:30,28684,77,279,58242,1777,142439
1024233,10/24/18 23:30,28685,143,237,61361,2752,150533
1024233,10/24/18 23:30,28688,152,317,60578,2164,139911
1024233,10/24/18 23:30,29449,12,271,12849,970,32914
1024233,10/24/18 23:30,29465,22,88,3844,304,10793
1024234,10/24/18 23:40,27214,9,48,8145,765,22365
1024234,10/24/18 23:40,28672,0,0,414,48,1014
1024234,10/24/18 23:40,28681,134,143,24948,1385,63742
1024234,10/24/18 23:40,28682,261,384,53664,2452,132663
1024234,10/24/18 23:40,28683,63,162,31648,888,78674
1024234,10/24/18 23:40,28684,105,260,52569,1702,132896
1024234,10/24/18 23:40,28685,118,160,54500,2260,140566
1024234,10/24/18 23:40,28688,175,191,48917,1884,115091
1024234,10/24/18 23:40,29449,47,173,11646,700,30610
1024234,10/24/18 23:40,29465,31,31,4239,192,11491
1024235,10/24/18 23:50,27214,15,102,8799,771,22476
1024235,10/24/18 23:50,28672,0,6,258,18,696
1024235,10/24/18 23:50,28681,67,133,24277,2046,63386
1024235,10/24/18 23:50,28682,63,345,53354,2036,128052
1024235,10/24/18 23:50,28683,32,126,30199,767,72929
1024235,10/24/18 23:50,28684,129,238,51639,1972,132208
1024235,10/24/18 23:50,28685,121,254,53154,2173,136473
1024235,10/24/18 23:50,28688,126,199,49188,1782,114317
1024235,10/24/18 23:50,29449,67,73,11898,860,30981
1024235,10/24/18 23:50,29465,44,35,4621,239,12116
1025000,10/25/18 00:00,27214,12,57,8286,753,21642
1025000,10/25/18 00:00,28672,6,0,282,18,750
1025000,10/25/18 00:00,28681,56,95,22428,1837,59740
1025000,10/25/18 00:00,28682,121,230,53995,2297,129837
1025000,10/25/18 00:00,28683,34,45,29168,805,73231
1025000,10/25/18 00:00,28684,95,251,49220,1422,126288
1025000,10/25/18 00:00,28685,106,312,50029,1696,135109
1025000,10/25/18 00:00,28688,108,263,47033,1816,110264
1025000,10/25/18 00:00,29449,12,141,11141,966,29131
1025000,10/25/18 00:00,29465,23,19,3920,369,10976
1025001,10/25/18 00:10,27214,42,114,7440,879,20316
1025001,10/25/18 00:10,28672,0,0,240,30,804
1025001,10/25/18 00:10,28681,136,88,22872,1607,59337
1025001,10/25/18 00:10,28682,107,237,49019,1926,119666
1025001,10/25/18 00:10,28683,24,103,26157,781,67813
1025001,10/25/18 00:10,28684,75,157,44610,1852,117546
1025001,10/25/18 00:10,28685,92,66,46153,2257,124420
1025001,10/25/18 00:10,28688,216,300,43409,1686,104148
1025001,10/25/18 00:10,29449,53,56,11576,768,30622
1025001,10/25/18 00:10,29465,30,47,4010,323,11162
1025002,10/25/18 00:20,27214,0,48,7842,699,19296
1025002,10/25/18 00:20,28672,0,6,330,6,798
1025002,10/25/18 00:20,28681,97,110,20398,1423,54892
1025002,10/25/18 00:20,28682,109,248,45247,1996,114098
1025002,10/25/18 00:20,28683,91,81,25033,1060,64533
1025002,10/25/18 00:20,28684,89,123,40509,1366,113131
1025002,10/25/18 00:20,28685,150,228,42513,1718,119948
1025002,10/25/18 00:20,28688,169,216,39494,1678,101186
1025002,10/25/18 00:20,29449,75,96,9749,779,27629
1025002,10/25/18 00:20,29465,13,26,3976,233,10220
1025003,10/25/18 00:30,27214,42,123,7260,549,19857
1025003,10/25/18 00:30,28672,0,6,258,0,672
1025003,10/25/18 00:30,28681,34,175,20288,1375,56170
1025003,10/25/18 00:30,28682,191,147,44434,2202,114648
1025003,10/25/18 00:30,28683,51,89,24232,982,63007
1025003,10/25/18 00:30,28684,117,136,39852,1325,112181
1025003,10/25/18 00:30,28685,261,243,41368,2148,117248
1025003,10/25/18 00:30,28688,150,241,39486,1937,100485
1025003,10/25/18 00:30,29449,22,137,9978,835,27398
1025003,10/25/18 00:30,29465,0,36,3651,436,9726
1025004,10/25/18 00:40,27214,33,126,7290,885,19842
1025004,10/25/18 00:40,28672,0,0,258,36,732
1025004,10/25/18 00:40,28681,71,210,18288,1744,53309
1025004,10/25/18 00:40,28682,111,239,40054,2321,110562
1025004,10/25/18 00:40,28683,24,38,22577,540,59712
1025004,10/25/18 00:40,28684,77,223,35076,1311,105957
1025004,10/25/18 00:40,28685,92,118,37224,1744,109976
1025004,10/25/18 00:40,28688,78,220,34670,1615,94264
1025004,10/25/18 00:40,29449,58,185,10115,1090,27685
1025004,10/25/18 00:40,29465,17,14,3094,193,9290
1025005,10/25/18 00:50,27214,96,18,5739,498,16722
1025005,10/25/18 00:50,28672,0,12,144,18,642
1025005,10/25/18 00:50,28681,94,126,17949,1577,53030
1025005,10/25/18 00:50,28682,66,191,39064,1725,109937
1025005,10/25/18 00:50,28683,6,60,21811,580,60281
1025005,10/25/18 00:50,28684,54,141,33760,1186,103064
1025005,10/25/18 00:50,28685,49,138,35463,1248,107488
1025005,10/25/18 00:50,28688,91,278,35155,1984,95565
1025005,10/25/18 00:50,29449,34,86,9021,958,27275
1025005,10/25/18 00:50,29465,24,33,3896,170,10601
1025010,10/25/18 01:00,27214,39,51,6783,777,18777
1025010,10/25/18 01:00,28672,0,6,246,12,666
1025010,10/25/18 01:00,28681,81,42,18452,1167,53657
1025010,10/25/18 01:00,28682,60,150,38282,1631,106777
1025010,10/25/18 01:00,28683,38,96,22182,788,61649
1025010,10/25/18 01:00,28684,108,105,32039,1200,100778
1025010,10/25/18 01:00,28685,124,93,34112,1768,105596
1025010,10/25/18 01:00,28688,71,147,33350,1660,93389
1025010,10/25/18 01:00,29449,32,37,8464,569,24687
1025010,10/25/18 01:00,29465,0,10,3390,136,9405
1025011,10/25/18 01:10,27214,24,213,6837,1056,20049
1025011,10/25/18 01:10,28672,0,0,180,18,666
1025011,10/25/18 01:10,28681,147,66,17386,1483,50055
1025011,10/25/18 01:10,28682,61,130,37872,2062,106369
1025011,10/25/18 01:10,28683,38,125,20523,720,56461
1025011,10/25/18 01:10,28684,66,139,31795,1292,102504
1025011,10/25/18 01:10,28685,50,141,31975,1564,104585
1025011,10/25/18 01:10,28688,99,127,32370,1349,90798
1025011,10/25/18 01:10,29449,45,167,8083,568,24766
1025011,10/25/18 01:10,29465,8,39,3147,250,9391
1025012,10/25/18 01:20,27214,21,39,5649,513,17469
1025012,10/25/18 01:20,28672,0,0,168,18,678
1025012,10/25/18 01:20,28681,31,129,15307,1258,49015
1025012,10/25/18 01:20,28682,163,161,37053,2126,105374
1025012,10/25/18 01:20,28683,26,107,19911,571,55279
1025012,10/25/18 01:20,28684,29,166,30645,1357,97222
1025012,10/25/18 01:20,28685,25,193,30519,1839,100983
1025012,10/25/18 01:20,28688,29,158,30690,1385,88691
1025012,10/25/18 01:20,29449,67,136,7865,688,25496
1025012,10/25/18 01:20,29465,26,62,2947,202,8227
1025013,10/25/18 01:30,27214,30,93,5238,459,17784
1025013,10/25/18 01:30,28672,0,0,192,6,660
1025013,10/25/18 01:30,28681,37,110,15770,1385,50763
1025013,10/25/18 01:30,28682,48,92,34125,1899,101285
1025013,10/25/18 01:30,28683,12,71,19765,638,55072
1025013,10/25/18 01:30,28684,78,152,30642,1669,98509
1025013,10/25/18 01:30,28685,59,236,30571,1662,100867
1025013,10/25/18 01:30,28688,11,119,30435,1315,86125
1025013,10/25/18 01:30,29449,21,84,7240,781,24132
1025013,10/25/18 01:30,29465,18,16,2817,221,9611
1025014,10/25/18 01:40,27214,12,9,4491,597,15876
1025014,10/25/18 01:40,28672,0,0,186,36,654
1025014,10/25/18 01:40,28681,57,106,14020,2335,46509
1025014,10/25/18 01:40,28682,163,135,34072,1671,102424
1025014,10/25/18 01:40,28683,31,97,18667,642,53914
1025014,10/25/18 01:40,28684,44,245,27758,1169,93862
1025014,10/25/18 01:40,28685,108,161,29123,1632,98003
1025014,10/25/18 01:40,28688,98,252,28189,1695,82123
1025014,10/25/18 01:40,29449,58,109,6588,724,23491
1025014,10/25/18 01:40,29465,37,60,2628,202,8884
1025015,10/25/18 01:50,27214,12,99,4410,621,16203
1025015,10/25/18 01:50,28672,0,0,180,12,804
1025015,10/25/18 01:50,28681,68,132,14258,1456,48386
1025015,10/25/18 01:50,28682,197,290,31737,2087,97012
1025015,10/25/18 01:50,28683,36,83,17908,615,51537
1025015,10/25/18 01:50,28684,28,104,26374,1127,89978
1025015,10/25/18 01:50,28685,122,229,27284,1728,96041
1025015,10/25/18 01:50,28688,37,209,26624,1688,80363
1025015,10/25/18 01:50,29449,22,18,5850,514,22961
1025015,10/25/18 01:50,29465,16,21,2206,187,8165
1025020,10/25/18 02:00,27214,0,30,4251,411,15528
1025020,10/25/18 02:00,28672,0,0,246,0,660
1025020,10/25/18 02:00,28681,39,95,12519,1591,44883
1025020,10/25/18 02:00,28682,27,197,30124,2147,93803
1025020,10/25/18 02:00,28683,42,56,17915,642,51710
1025020,10/25/18 02:00,28684,48,164,24045,1275,88331
1025020,10/25/18 02:00,28685,97,179,26300,1495,95141
1025020,10/25/18 02:00,28688,60,235,25237,1435,77767
1025020,10/25/18 02:00,29449,18,105,5841,592,21785
1025020,10/25/18 02:00,29465,0,18,2199,131,7995
1025021,10/25/18 02:10,27214,33,72,4212,447,15213
1025021,10/25/18 02:10,28672,6,6,156,12,756
1025021,10/25/18 02:10,28681,14,120,12833,1382,46556
1025021,10/25/18 02:10,28682,52,315,29407,2262,93835
1025021,10/25/18 02:10,28683,34,68,18285,615,55358
1025021,10/25/18 02:10,28684,80,184,22754,1063,88182
1025021,10/25/18 02:10,28685,59,218,25759,1365,96237
1025021,10/25/18 02:10,28688,71,163,25553,1731,80433
1025021,10/25/18 02:10,29449,38,66,6043,485,22664
1025021,10/25/18 02:10,29465,35,5,2143,92,7842
1025022,10/25/18 02:20,27214,51,33,3873,543,15357
1025022,10/25/18 02:20,28672,0,0,156,18,774
1025022,10/25/18 02:20,28681,20,92,11386,1256,44625
1025022,10/25/18 02:20,28682,95,168,27075,2152,91661
1025022,10/25/18 02:20,28683,0,143,17155,529,51556
1025022,10/25/18 02:20,28684,54,128,21627,1415,88774
1025022,10/25/18 02:20,28685,12,106,25303,1180,95316
1025022,10/25/18 02:20,28688,70,209,22953,1263,76826
1025022,10/25/18 02:20,29449,18,116,5499,633,21490
1025022,10/25/18 02:20,29465,5,15,2084,155,8251
1025023,10/25/18 02:30,27214,45,120,3567,489,14751
1025023,10/25/18 02:30,28672,0,0,102,12,570
1025023,10/25/18 02:30,28681,33,118,11278,1140,40956
1025023,10/25/18 02:30,28682,44,180,25455,1999,88335
1025023,10/25/18 02:30,28683,19,114,15908,772,47625
1025023,10/25/18 02:30,28684,64,102,18169,905,77554
1025023,10/25/18 02:30,28685,72,104,20972,1285,85883
1025023,10/25/18 02:30,28688,24,136,21512,1304,73268
1025023,10/25/18 02:30,29449,25,79,4554,390,19185
1025023,10/25/18 02:30,29465,26,7,2329,99,7961
1025024,10/25/18 02:40,27214,15,57,3576,831,14298
1025024,10/25/18 02:40,28672,6,0,156,12,666
1025024,10/25/18 02:40,28681,3,79,9574,1124,39814
1025024,10/25/18 02:40,28682,61,185,24311,1462,87220
1025024,10/25/18 02:40,28683,15,46,14738,514,45522
1025024,10/25/18 02:40,28684,104,178,17674,1016,79223
1025024,10/25/18 02:40,28685,3,101,19948,1044,85434
1025024,10/25/18 02:40,28688,39,149,18985,1182,69310
1025024,10/25/18 02:40,29449,27,64,4136,358,18266
1025024,10/25/18 02:40,29465,10,8,1890,157,7672
1025025,10/25/18 02:50,27214,15,93,3366,852,14232
1025025,10/25/18 02:50,28672,0,12,96,12,474
1025025,10/25/18 02:50,28681,31,180,9246,1848,40161
1025025,10/25/18 02:50,28682,55,237,22592,1973,86273
1025025,10/25/18 02:50,28683,0,32,13775,540,45840
1025025,10/25/18 02:50,28684,95,58,15279,951,75637
1025025,10/25/18 02:50,28685,43,66,18236,928,82481
1025025,10/25/18 02:50,28688,49,108,18496,1217,67939
1025025,10/25/18 02:50,29449,62,99,3898,631,17959
1025025,10/25/18 02:50,29465,47,27,1659,170,7588
1025030,10/25/18 03:00,27214,12,45,2577,522,14019
1025030,10/25/18 03:00,28672,0,0,48,18,564
1025030,10/25/18 03:00,28681,25,57,8444,1293,40263
1025030,10/25/18 03:00,28682,47,85,22376,1397,86296
1025030,10/25/18 03:00,28683,18,78,14565,483,45394
1025030,10/25/18 03:00,28684,38,61,14573,1202,76249
1025030,10/25/18 03:00,28685,12,181,18239,1273,84309
1025030,10/25/18 03:00,28688,86,137,17598,1153,67771
1025030,10/25/18 03:00,29449,18,42,3546,327,18418
1025030,10/25/18 03:00,29465,24,11,1487,89,6841
1025031,10/25/18 03:10,27214,0,24,2253,477,12822
1025031,10/25/18 03:10,28672,0,0,36,12,438
1025031,10/25/18 03:10,28681,0,91,8153,1244,38115
1025031,10/25/18 03:10,28682,57,163,19686,1310,80031
1025031,10/25/18 03:10,28683,44,65,13462,534,46164
1025031,10/25/18 03:10,28684,6,118,12888,765,71207
1025031,10/25/18 03:10,28685,10,97,14571,866,79801
1025031,10/25/18 03:10,28688,107,45,16400,1450,67208
1025031,10/25/18 03:10,29449,27,46,3281,293,18201
1025031,10/25/18 03:10,29465,11,14,1541,100,6647
1025032,10/25/18 03:20,27214,33,33,1644,354,12315
1025032,10/25/18 03:20,28672,0,0,90,12,624
1025032,10/25/18 03:20,28681,6,112,7800,826,38613
1025032,10/25/18 03:20,28682,19,118,18701,1682,78115
1025032,10/25/18 03:20,28683,0,36,12104,499,43753
1025032,10/25/18 03:20,28684,6,80,11932,659,70088
1025032,10/25/18 03:20,28685,47,85,14245,756,75441
1025032,10/25/18 03:20,28688,172,101,14657,1035,61077
1025032,10/25/18 03:20,29449,10,10,2342,221,16893
1025032,10/25/18 03:20,29465,9,17,1244,115,6731
1025033,10/25/18 03:30,27214,15,15,2163,309,12183
1025033,10/25/18 03:30,28672,0,0,54,0,576
1025033,10/25/18 03:30,28681,0,27,6429,480,34854
1025033,10/25/18 03:30,28682,25,135,16506,1385,76779
1025033,10/25/18 03:30,28683,0,32,12059,339,42914
1025033,10/25/18 03:30,28684,38,80,10570,453,67502
1025033,10/25/18 03:30,28685,98,45,12504,535,73790
1025033,10/25/18 03:30,28688,14,84,12782,527,61037
1025033,10/25/18 03:30,29449,25,9,2454,283,16138
1025033,10/25/18 03:30,29465,12,5,888,98,6392
1025034,10/25/18 03:40,27214,15,57,1677,255,12288
1025034,10/25/18 03:40,28672,0,0,42,6,552
1025034,10/25/18 03:40,28681,20,14,6478,654,35784
1025034,10/25/18 03:40,28682,21,132,15884,1212,73626
1025034,10/25/18 03:40,28683,6,45,10302,217,40036
1025034,10/25/18 03:40,28684,18,39,8771,501,66586
1025034,10/25/18 03:40,28685,50,43,10365,764,70632
1025034,10/25/18 03:40,28688,30,81,10573,488,57299
1025034,10/25/18 03:40,29449,0,0,1626,220,15780
1025034,10/25/18 03:40,29465,10,15,984,56,6348
1025035,10/25/18 03:50,27214,0,15,1353,276,11892
1025035,10/25/18 03:50,28672,0,0,66,18,618
1025035,10/25/18 03:50,28681,25,39,4840,480,33369
1025035,10/25/18 03:50,28682,11,43,14191,1186,71192
1025035,10/25/18 03:50,28683,25,67,10073,287,40673
1025035,10/25/18 03:50,28684,66,23,7537,730,64184
1025035,10/25/18 03:50,28685,24,52,9555,386,69680
1025035,10/25/18 03:50,28688,47,118,10102,734,56217
1025035,10/25/18 03:50,29449,14,14,2104,143,15581
1025035,10/25/18 03:50,29465,0,32,687,124,6405
1025040,10/25/18 04:00,27214,0,21,1125,222,11037
1025040,10/25/18 04:00,28672,0,0,78,12,612
1025040,10/25/18 04:00,28681,6,65,4597,580,32502
1025040,10/25/18 04:00,28682,42,71,11822,1101,67249
1025040,10/25/18 04:00,28683,24,18,9322,374,38018
1025040,10/25/18 04:00,28684,0,30,6554,446,63639
1025040,10/25/18 04:00,28685,36,41,8676,511,70253
1025040,10/25/18 04:00,28688,22,47,9111,503,52614
1025040,10/25/18 04:00,29449,17,32,1713,160,14572
1025040,10/25/18 04:00,29465,0,9,540,55,5746
1025041,10/25/18 04:10,27214,60,0,1158,246,11250
1025041,10/25/18 04:10,28672,0,0,30,18,444
1025041,10/25/18 04:10,28681,11,47,3996,528,31568
1025041,10/25/18 04:10,28682,14,92,11350,859,67997
1025041,10/25/18 04:10,28683,18,20,8669,258,36299
1025041,10/25/18 04:10,28684,8,32,5505,472,58085
1025041,10/25/18 04:10,28685,26,21,6710,609,64638
1025041,10/25/18 04:10,28688,22,49,8350,440,52455
1025041,10/25/18 04:10,29449,8,14,1320,173,14258
1025041,10/25/18 04:10,29465,0,12,473,23,5335
1025042,10/25/18 04:20,27214,12,9,897,186,9741
1025042,10/25/18 04:20,28672,0,0,12,12,528
1025042,10/25/18 04:20,28681,6,3,3619,343,30331
1025042,10/25/18 04:20,28682,0,54,10317,848,66542
1025042,10/25/18 04:20,28683,42,6,8274,166,36165
1025042,10/25/18 04:20,28684,6,10,4619,252,57228
1025042,10/25/18 04:20,28685,20,32,6751,441,61947
1025042,10/25/18 04:20,28688,0,34,7450,299,50607
1025042,10/25/18 04:20,29449,0,0,1157,129,14345
1025042,10/25/18 04:20,29465,0,0,386,23,5256
1025043,10/25/18 04:30,27214,0,33,759,249,10881
1025043,10/25/18 04:30,28672,0,0,30,0,432
1025043,10/25/18 04:30,28681,0,49,3189,407,29665
1025043,10/25/18 04:30,28682,0,73,9429,655,63891
1025043,10/25/18 04:30,28683,32,33,7111,178,33836
1025043,10/25/18 04:30,28684,8,20,4708,406,57150
1025043,10/25/18 04:30,28685,6,30,6163,346,63116
1025043,10/25/18 04:30,28688,0,62,6448,367,49786
1025043,10/25/18 04:30,29449,0,44,1267,128,14086
1025043,10/25/18 04:30,29465,24,10,415,10,5341
1025044,10/25/18 04:40,27214,0,0,678,123,9687
1025044,10/25/18 04:40,28672,0,0,36,0,600
1025044,10/25/18 04:40,28681,0,61,2865,287,29127
1025044,10/25/18 04:40,28682,39,38,9853,636,62937
1025044,10/25/18 04:40,28683,52,34,6165,184,30455
1025044,10/25/18 04:40,28684,14,6,3991,257,55445
1025044,10/25/18 04:40,28685,0,10,4766,263,59760
1025044,10/25/18 04:40,28688,0,11,5680,269,47233
1025044,10/25/18 04:40,29449,0,0,973,91,13661
1025044,10/25/18 04:40,29465,0,0,406,24,5526
1025045,10/25/18 04:50,27214,24,39,789,171,9645
1025045,10/25/18 04:50,28672,0,0,30,0,360
1025045,10/25/18 04:50,28681,0,16,2187,383,27739
1025045,10/25/18 04:50,28682,0,22,7918,629,58391
1025045,10/25/18 04:50,28683,0,24,5754,176,32223
1025045,10/25/18 04:50,28684,23,22,3235,151,54614
1025045,10/25/18 04:50,28685,0,4,4624,303,59619
1025045,10/25/18 04:50,28688,0,17,5439,330,45473
1025045,10/25/18 04:50,29449,8,22,917,25,12763
1025045,10/25/18 04:50,29465,0,0,165,9,5043
1025050,10/25/18 05:00,27214,0,9,597,129,9321
1025050,10/25/18 05:00,28672,0,0,0,6,570
1025050,10/25/18 05:00,28681,25,30,2647,224,27346
1025050,10/25/18 05:00,28682,20,79,7744,400,59076
1025050,10/25/18 05:00,28683,0,10,5413,165,29696
1025050,10/25/18 05:00,28684,12,9,3014,156,51812
1025050,10/25/18 05:00,28685,0,27,4313,295,57781
1025050,10/25/18 05:00,28688,0,49,5301,260,46484
1025050,10/25/18 05:00,29449,0,8,791,83,13275
1025050,10/25/18 05:00,29465,0,7,231,14,4157
1025051,10/25/18 05:10,27214,0,0,528,72,9819
1025051,10/25/18 05:10,28672,0,6,24,6,510
1025051,10/25/18 05:10,28681,8,14,2206,196,26546
1025051,10/25/18 05:10,28682,0,81,5973,380,55282
1025051,10/25/18 05:10,28683,12,3,5247,145,29954
1025051,10/25/18 05:10,28684,0,24,2792,104,53539
1025051,10/25/18 05:10,28685,10,12,3615,213,56091
1025051,10/25/18 05:10,28688,11,0,3801,191,44721
1025051,10/25/18 05:10,29449,0,9,644,14,12338
1025051,10/25/18 05:10,29465,0,0,150,13,4721
1025052,10/25/18 05:20,27214,0,12,372,18,8835
1025052,10/25/18 05:20,28672,0,0,0,0,456
1025052,10/25/18 05:20,28681,0,8,2048,196,26270
1025052,10/25/18 05:20,28682,0,90,5149,341,54420
1025052,10/25/18 05:20,28683,15,7,4333,126,28794
1025052,10/25/18 05:20,28684,14,29,2469,171,51911
1025052,10/25/18 05:20,28685,36,0,3853,163,55458
1025052,10/25/18 05:20,28688,0,41,3672,214,42313
1025052,10/25/18 05:20,29449,0,0,513,85,12374
1025052,10/25/18 05:20,29465,0,0,190,6,4875
1025053,10/25/18 05:30,27214,0,18,345,78,8724
1025053,10/25/18 05:30,28672,0,0,12,0,582
1025053,10/25/18 05:30,28681,0,0,1961,143,26814
1025053,10/25/18 05:30,28682,0,43,4898,417,54555
1025053,10/25/18 05:30,28683,10,19,4329,45,28201
1025053,10/25/18 05:30,28684,0,6,2014,152,50655
1025053,10/25/18 05:30,28685,8,20,2773,284,54573
1025053,10/25/18 05:30,28688,10,20,2900,92,43648
1025053,10/25/18 05:30,29449,14,0,363,25,12187
1025053,10/25/18 05:30,29465,0,0,107,6,4901
1025054,10/25/18 05:40,27214,0,0,531,171,8454
1025054,10/25/18 05:40,28672,0,0,6,0,426
1025054,10/25/18 05:40,28681,8,0,1720,131,26639
1025054,10/25/18 05:40,28682,0,19,4450,305,54802
1025054,10/25/18 05:40,28683,0,19,4343,198,28135
1025054,10/25/18 05:40,28684,0,0,1737,128,50758
1025054,10/25/18 05:40,28685,12,21,2506,390,55790
1025054,10/25/18 05:40,28688,48,18,3171,142,40691
1025054,10/25/18 05:40,29449,0,13,343,42,11978
1025054,10/25/18 05:40,29465,0,0,108,0,4591
1025055,10/25/18 05:50,27214,0,0,384,60,9090
1025055,10/25/18 05:50,28672,0,0,30,0,594
1025055,10/25/18 05:50,28681,0,8,1457,142,25638
1025055,10/25/18 05:50,28682,0,39,3731,298,53469
1025055,10/25/18 05:50,28683,0,0,3552,152,26278
1025055,10/25/18 05:50,28684,14,14,1690,101,49776
1025055,10/25/18 05:50,28685,103,0,2418,169,53547
1025055,10/25/18 05:50,28688,48,22,2911,180,41035
1025055,10/25/18 05:50,29449,8,12,436,42,13163
1025055,10/25/18 05:50,29465,0,0,86,49,4342
1025060,10/25/18 06:00,27214,0,0,390,36,8709
1025060,10/25/18 06:00,28672,0,0,6,0,498
1025060,10/25/18 06:00,28681,0,6,1564,144,25164
1025060,10/25/18 06:00,28682,31,40,3999,285,53353
1025060,10/25/18 06:00,28683,0,13,3463,81,26472
1025060,10/25/18 06:00,28684,118,10,1435,102,49862
1025060,10/25/18 06:00,28685,80,16,2133,111,54049
1025060,10/25/18 06:00,28688,18,14,2650,187,42504
1025060,10/25/18 06:00,29449,15,0,340,59,12322
1025060,10/25/18 06:00,29465,0,0,134,13,3878
1025061,10/25/18 06:10,27214,18,0,240,6,8517
1025061,10/25/18 06:10,28672,12,0,0,0,426
1025061,10/25/18 06:10,28681,0,31,1297,174,24531
1025061,10/25/18 06:10,28682,25,0,3731,112,53515
1025061,10/25/18 06:10,28683,7,0,2907,27,25601
1025061,10/25/18 06:10,28684,28,0,1190,90,49603
1025061,10/25/18 06:10,28685,38,0,1723,78,53150
1025061,10/25/18 06:10,28688,60,0,2049,107,42345
1025061,10/25/18 06:10,29449,0,3,281,17,12535
1025061,10/25/18 06:10,29465,0,0,132,7,4295
1025062,10/25/18 06:20,27214,0,0,273,30,8406
1025062,10/25/18 06:20,28672,0,0,36,0,510
1025062,10/25/18 06:20,28681,8,0,1272,17,26813
1025062,10/25/18 06:20,28682,0,39,2907,213,51384
1025062,10/25/18 06:20,28683,0,12,2602,85,25230
1025062,10/25/18 06:20,28684,0,0,1369,132,50807
1025062,10/25/18 06:20,28685,10,0,1688,68,53189
1025062,10/25/18 06:20,28688,0,0,2337,202,40829
1025062,10/25/18 06:20,29449,0,18,230,29,12612
1025062,10/25/18 06:20,29465,0,0,87,21,4574
1025063,10/25/18 06:30,27214,0,21,213,0,8682
1025063,10/25/18 06:30,28672,0,0,0,0,576
1025063,10/25/18 06:30,28681,0,28,1005,82,24928
1025063,10/25/18 06:30,28682,0,27,3054,175,52639
1025063,10/25/18 06:30,28683,0,0,2142,74,24558
1025063,10/25/18 06:30,28684,0,0,1282,23,50032
1025063,10/25/18 06:30,28685,10,4,1408,137,53524
1025063,10/25/18 06:30,28688,0,34,2040,88,41550
1025063,10/25/18 06:30,29449,0,45,243,93,13582
1025063,10/25/18 06:30,29465,0,0,41,0,4675
1025064,10/25/18 06:40,27214,0,0,123,0,9186
1025064,10/25/18 06:40,28672,0,0,0,6,528
1025064,10/25/18 06:40,28681,0,0,804,98,25454
1025064,10/25/18 06:40,28682,0,0,2966,104,51201
1025064,10/25/18 06:40,28683,0,6,1797,15,23695
1025064,10/25/18 06:40,28684,0,0,853,0,48094
1025064,10/25/18 06:40,28685,12,12,1510,18,53042
1025064,10/25/18 06:40,28688,12,0,1880,76,41208
1025064,10/25/18 06:40,29449,0,0,110,43,13508
1025064,10/25/18 06:40,29465,0,6,105,22,4689
1025065,10/25/18 06:50,27214,0,0,303,0,8727
1025065,10/25/18 06:50,28672,0,0,0,0,492
1025065,10/25/18 06:50,28681,0,0,781,50,26096
1025065,10/25/18 06:50,28682,0,11,2654,152,52499
1025065,10/25/18 06:50,28683,6,0,1810,62,23493
1025065,10/25/18 06:50,28684,0,0,795,44,49933
1025065,10/25/18 06:50,28685,0,0,1843,72,53509
1025065,10/25/18 06:50,28688,0,14,1680,64,40846
